X=497, Y=280, Pressure=1275, Time=2016-05-19-15-14-43:8159
X=498, Y=279, Pressure=1247, Time=2016-05-19-15-14-43:8159
X=498, Y=279, Pressure=1163, Time=2016-05-19-15-14-43:8159
X=500, Y=277, Pressure=1079, Time=2016-05-19-15-14-43:8315
X=500, Y=276, Pressure=903, Time=2016-05-19-15-14-43:8315
X=501, Y=275, Pressure=638, Time=2016-05-19-15-14-43:8315
X=501, Y=275, Pressure=131, Time=2016-05-19-15-14-43:8471
X=606, Y=132, Pressure=955, Time=2016-05-19-15-14-44:2683
X=606, Y=132, Pressure=963, Time=2016-05-19-15-14-44:2683
X=606, Y=132, Pressure=1016, Time=2016-05-19-15-14-44:2683
X=606, Y=131, Pressure=989, Time=2016-05-19-15-14-44:2683
X=606, Y=131, Pressure=1098, Time=2016-05-19-15-14-44:2683
X=607, Y=131, Pressure=1112, Time=2016-05-19-15-14-44:2683
X=607, Y=131, Pressure=1306, Time=2016-05-19-15-14-44:2839
X=608, Y=131, Pressure=1220, Time=2016-05-19-15-14-44:2839
X=608, Y=131, Pressure=1263, Time=2016-05-19-15-14-44:2839
X=609, Y=131, Pressure=1316, Time=2016-05-19-15-14-44:2839
X=610, Y=132, Pressure=1220, Time=2016-05-19-15-14-44:2995
X=611, Y=133, Pressure=1238, Time=2016-05-19-15-14-44:2995
X=612, Y=135, Pressure=1185, Time=2016-05-19-15-14-44:2995
X=613, Y=137, Pressure=1204, Time=2016-05-19-15-14-44:3151
X=615, Y=139, Pressure=1273, Time=2016-05-19-15-14-44:3151
X=616, Y=141, Pressure=1224, Time=2016-05-19-15-14-44:3151
X=618, Y=143, Pressure=1230, Time=2016-05-19-15-14-44:3307
X=619, Y=145, Pressure=1159, Time=2016-05-19-15-14-44:3307
X=621, Y=147, Pressure=1142, Time=2016-05-19-15-14-44:3307
X=622, Y=149, Pressure=1061, Time=2016-05-19-15-14-44:3463
X=624, Y=150, Pressure=1018, Time=2016-05-19-15-14-44:3463
X=625, Y=152, Pressure=906, Time=2016-05-19-15-14-44:3463
X=626, Y=153, Pressure=820, Time=2016-05-19-15-14-44:3619
X=626, Y=154, Pressure=666, Time=2016-05-19-15-14-44:3619
X=627, Y=154, Pressure=421, Time=2016-05-19-15-14-44:3619
X=627, Y=155, Pressure=344, Time=2016-05-19-15-14-44:3775
X=628, Y=156, Pressure=278, Time=2016-05-19-15-14-44:3775
X=628, Y=157, Pressure=199, Time=2016-05-19-15-14-44:3775
X=589, Y=158, Pressure=981, Time=2016-05-19-15-14-44:5023
X=589, Y=158, Pressure=1046, Time=2016-05-19-15-14-44:5023
X=588, Y=158, Pressure=1053, Time=2016-05-19-15-14-44:5023
X=588, Y=158, Pressure=1122, Time=2016-05-19-15-14-44:5023
X=587, Y=158, Pressure=1130, Time=2016-05-19-15-14-44:5023
X=587, Y=158, Pressure=1200, Time=2016-05-19-15-14-44:5023
X=587, Y=158, Pressure=1343, Time=2016-05-19-15-14-44:5023
X=587, Y=157, Pressure=1322, Time=2016-05-19-15-14-44:5179
X=587, Y=157, Pressure=1396, Time=2016-05-19-15-14-44:5179
X=589, Y=157, Pressure=1345, Time=2016-05-19-15-14-44:5179
X=591, Y=157, Pressure=1388, Time=2016-05-19-15-14-44:5335
X=594, Y=157, Pressure=1437, Time=2016-05-19-15-14-44:5335
X=597, Y=157, Pressure=1441, Time=2016-05-19-15-14-44:5335
X=598, Y=157, Pressure=1471, Time=2016-05-19-15-14-44:5491
X=600, Y=157, Pressure=1537, Time=2016-05-19-15-14-44:5491
X=605, Y=157, Pressure=1537, Time=2016-05-19-15-14-44:5491
X=608, Y=158, Pressure=1516, Time=2016-05-19-15-14-44:5647
X=612, Y=158, Pressure=1478, Time=2016-05-19-15-14-44:5647
X=616, Y=159, Pressure=1439, Time=2016-05-19-15-14-44:5647
X=619, Y=159, Pressure=1484, Time=2016-05-19-15-14-44:5647
X=627, Y=160, Pressure=1527, Time=2016-05-19-15-14-44:5803
X=631, Y=160, Pressure=1506, Time=2016-05-19-15-14-44:5803
X=635, Y=160, Pressure=1478, Time=2016-05-19-15-14-44:5803
X=638, Y=160, Pressure=1363, Time=2016-05-19-15-14-44:5959
X=642, Y=160, Pressure=1314, Time=2016-05-19-15-14-44:5959
X=645, Y=160, Pressure=1249, Time=2016-05-19-15-14-44:5959
X=645, Y=160, Pressure=1220, Time=2016-05-19-15-14-44:6115
X=646, Y=160, Pressure=1085, Time=2016-05-19-15-14-44:6115
X=648, Y=160, Pressure=1026, Time=2016-05-19-15-14-44:6115
X=652, Y=160, Pressure=899, Time=2016-05-19-15-14-44:6271
X=654, Y=160, Pressure=716, Time=2016-05-19-15-14-44:6271
X=655, Y=160, Pressure=383, Time=2016-05-19-15-14-44:6271
X=657, Y=160, Pressure=311, Time=2016-05-19-15-14-44:6427
X=657, Y=160, Pressure=252, Time=2016-05-19-15-14-44:6427
X=657, Y=160, Pressure=178, Time=2016-05-19-15-14-44:6427
X=622, Y=162, Pressure=942, Time=2016-05-19-15-14-44:7675
X=622, Y=162, Pressure=965, Time=2016-05-19-15-14-44:7675
X=621, Y=162, Pressure=977, Time=2016-05-19-15-14-44:7675
X=621, Y=163, Pressure=1006, Time=2016-05-19-15-14-44:7675
X=619, Y=163, Pressure=989, Time=2016-05-19-15-14-44:7675
X=618, Y=164, Pressure=1042, Time=2016-05-19-15-14-44:7675
X=617, Y=165, Pressure=997, Time=2016-05-19-15-14-44:7675
X=615, Y=166, Pressure=999, Time=2016-05-19-15-14-44:7831
X=614, Y=167, Pressure=1087, Time=2016-05-19-15-14-44:7831
X=611, Y=169, Pressure=1034, Time=2016-05-19-15-14-44:7831
X=610, Y=170, Pressure=1177, Time=2016-05-19-15-14-44:7987
X=608, Y=172, Pressure=1149, Time=2016-05-19-15-14-44:7987
X=607, Y=174, Pressure=1120, Time=2016-05-19-15-14-44:7987
X=605, Y=175, Pressure=1189, Time=2016-05-19-15-14-44:8143
X=603, Y=177, Pressure=1173, Time=2016-05-19-15-14-44:8143
X=601, Y=179, Pressure=1169, Time=2016-05-19-15-14-44:8143
X=599, Y=181, Pressure=1210, Time=2016-05-19-15-14-44:8299
X=598, Y=183, Pressure=1179, Time=2016-05-19-15-14-44:8299
X=596, Y=185, Pressure=1165, Time=2016-05-19-15-14-44:8299
X=594, Y=186, Pressure=1142, Time=2016-05-19-15-14-44:8299
X=592, Y=188, Pressure=1128, Time=2016-05-19-15-14-44:8455
X=591, Y=189, Pressure=1171, Time=2016-05-19-15-14-44:8455
X=591, Y=190, Pressure=1179, Time=2016-05-19-15-14-44:8611
X=589, Y=191, Pressure=1185, Time=2016-05-19-15-14-44:8611
X=588, Y=192, Pressure=1224, Time=2016-05-19-15-14-44:8611
X=588, Y=192, Pressure=1210, Time=2016-05-19-15-14-44:8611
X=588, Y=192, Pressure=1388, Time=2016-05-19-15-14-44:8767
X=588, Y=192, Pressure=1257, Time=2016-05-19-15-14-44:8767
X=588, Y=192, Pressure=1265, Time=2016-05-19-15-14-44:8767
X=588, Y=192, Pressure=1273, Time=2016-05-19-15-14-44:8923
X=588, Y=193, Pressure=1341, Time=2016-05-19-15-14-44:8923
X=588, Y=193, Pressure=1320, Time=2016-05-19-15-14-44:8923
X=589, Y=193, Pressure=1377, Time=2016-05-19-15-14-44:9079
X=590, Y=193, Pressure=1394, Time=2016-05-19-15-14-44:9079
X=592, Y=193, Pressure=1363, Time=2016-05-19-15-14-44:9079
X=594, Y=193, Pressure=1367, Time=2016-05-19-15-14-44:9235
X=597, Y=193, Pressure=1347, Time=2016-05-19-15-14-44:9235
X=599, Y=193, Pressure=1320, Time=2016-05-19-15-14-44:9235
X=600, Y=193, Pressure=1310, Time=2016-05-19-15-14-44:9391
X=603, Y=193, Pressure=1367, Time=2016-05-19-15-14-44:9391
X=605, Y=194, Pressure=1414, Time=2016-05-19-15-14-44:9391
X=608, Y=194, Pressure=1371, Time=2016-05-19-15-14-44:9547
X=611, Y=194, Pressure=1347, Time=2016-05-19-15-14-44:9547
X=614, Y=194, Pressure=1277, Time=2016-05-19-15-14-44:9547
X=617, Y=195, Pressure=1228, Time=2016-05-19-15-14-44:9703
X=620, Y=195, Pressure=1169, Time=2016-05-19-15-14-44:9703
X=622, Y=195, Pressure=1059, Time=2016-05-19-15-14-44:9703
X=625, Y=195, Pressure=1030, Time=2016-05-19-15-14-44:9703
X=628, Y=195, Pressure=936, Time=2016-05-19-15-14-44:9859
X=629, Y=195, Pressure=799, Time=2016-05-19-15-14-44:9859
X=631, Y=195, Pressure=687, Time=2016-05-19-15-14-44:9859
X=634, Y=195, Pressure=562, Time=2016-05-19-15-14-45:0015
X=636, Y=194, Pressure=415, Time=2016-05-19-15-14-45:0015
X=638, Y=194, Pressure=293, Time=2016-05-19-15-14-45:0015
X=639, Y=193, Pressure=280, Time=2016-05-19-15-14-45:0171
